_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6a65c02baf23e075869a63c1,false,41.57,100,41.57,54.31,52;0;0;0,time,15,-1,1,15.01,0,8.57,false,false,english,,normal,false,false,false,,1785053227000
6a65c005af23e075869a627e,false,35.18,85.19,36.78,53.8,44;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1785053189000
6a65bfeaaf23e075869a6193,false,47.94,98.36,47.94,62.49,60;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1785053162000
6a65bfd6af23e075869a60e6,false,39.97,96.15,39.97,51.96,50;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1785053142000
6a65bfbdaf23e075869a6015,false,28.8,90.91,28.8,35.39,36;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1785053117000
6a65bfabaf23e075869a5f5e,false,19.99,82.69,41.57,56.78,25;9;3;2,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1785053099000
6a65bf99af23e075869a5ed1,false,34.4,91.67,47.2,64.65,43;4;2;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1785053081000
6a65bf7caf23e075869a5dbf,false,33.58,93.55,49.57,62.67,42;4;2;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1785053052000
6a65bf67af23e075869a5d11,false,40.77,93.1,46.37,54.89,51;4;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1785053031000
6a65bf00af23e075869a59ac,true,51.97,97.22,57.56,61.83,65;2;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1785052928000
6a65beecaf23e075869a58ff,true,27.98,87.04,43.17,58.46,35;6;3;0,time,15,-1,3,15.01,0,14.91,false,false,english,,normal,false,false,false,,1785052908000
6a65b0f4af23e0758699f0d4,true,31.93,100,31.93,29.49,327;0;0;0,zen,zen,-1,1,122.9,6,3.93,false,false,english,,normal,false,false,false,,1785049332000
6a65b062af23e0758699ecf2,false,40.79,93.75,51.18,56.85,102;6;5;0,time,30,-1,1,30.01,0,4.93,false,false,english,,normal,false,false,false,,1785049186000
6a65b033af23e0758699eba3,false,32,95.65,36.8,51.05,80;4;2;0,time,30,-1,0,30,1,0,false,false,english,,normal,false,false,false,,1785049139000
6a65b00eaf23e0758699ea92,false,32.79,94.17,41.19,47.15,82;5;4;0,time,30,-1,0,30.01,2,0,false,false,english,,normal,false,false,false,,1785049102000
6a65afe5af23e0758699e979,false,36.79,98.97,38.79,50.43,92;1;1;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785049061000
6a65afbfaf23e0758699e863,false,23.99,91.67,38.39,52.75,60;8;6;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785049023000
6a65af86af23e0758699e69a,false,23.98,90.48,41.97,48.14,60;10;6;1,time,30,-1,2,30.02,1,32.28,false,false,english,,normal,false,false,false,,1785048966000
6a65aeecaf23e0758699e23b,false,32,89.66,46.4,46.44,80;10;5;1,time,30,-1,0,30,1,0,false,false,english,,normal,false,false,false,,1785048812000
6a65aeb6af23e0758699e0ce,false,39.99,97.35,45.18,54.24,100;3;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785048758000
6a65ae4faf23e0758699de1a,false,27.59,95.7,37.19,46.61,69;4;4;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785048655000
6a65ae2baf23e0758699dd2d,false,32.39,95.19,41.59,55.52,81;5;4;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785048619000
6a65ad08af23e0758699d526,false,32.39,92.31,46.78,67.47,81;9;6;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785048328000
6a65ace6af23e0758699d41d,false,28.39,88.89,43.19,52.71,71;12;5;1,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785048294000
6a65acb3af23e0758699d2b8,false,40.39,96.52,45.98,64.96,101;4;3;0,time,30,-1,1,30.01,1,3.37,false,false,english,,normal,false,false,false,,1785048243000
6a65ac80af23e0758699d15e,false,41.2,96.69,48.4,68.33,103;3;3;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1785048192000
6a65a978af23e0758699bba0,false,41.19,96,49.58,57.97,103;4;4;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785047416000
6a65a93baf23e0758699b9d7,false,32.38,93.52,43.17,55.49,81;7;4;1,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1785047355000
6a652583af23e07586972b89,false,27.59,82.24,41.19,48.59,69;10;9;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1785013635000
6a652558af23e07586972abf,false,25.99,88.78,37.99,48.34,65;8;5;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785013592000
6a652531af23e075869729f9,false,26.4,95.7,37.2,52.7,66;4;3;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1785013553000
6a65250eaf23e07586972954,false,26.79,91.84,39.19,50.78,67;8;6;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1785013518000
6a6524d9af23e07586972866,false,30,89.34,48.8,52.17,75;12;7;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1785013465000
6a64aba0af23e07586936abf,false,29.19,84.62,37.19,55.76,73;4;4;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1784982432000
6a64ab41af23e075869367bd,false,37.2,97.32,44.8,55.8,93;3;3;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1784982337000
6a64aaecaf23e075869364fb,false,31.6,93.5,49.2,63.64,79;8;7;1,time,30,-1,0,30,1,0,false,false,english,,normal,false,false,false,,1784982252000
6a64aaabaf23e075869362e9,false,39.2,95.76,47.2,56.04,98;5;2;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1784982187000
6a64aa35af23e07586935f2a,false,40.73,98.23,45.12,60.83,102;2;2;0,time,30,-1,0,30.05,0,0,false,false,english,,normal,false,false,false,,1784982069000
6a64a993af23e075869359ec,false,42.79,97.56,49.18,63.64,107;3;3;0,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1784981907000
6a64a926af23e07586935680,false,44.8,95.8,47.6,54.73,112;4;2;0,time,30,-1,0,30,1,0,false,false,english,,normal,false,false,false,,1784981798000
6a64a88aaf23e075869351cc,false,29.19,92.93,39.59,55,73;7;5;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1784981642000
6a64a83caf23e07586934f7a,false,33.92,77.86,52.28,34.94,85;9;24;0,time,30,-1,0,30.07,0,0,false,false,english,,normal,false,false,false,,1784981564000
6a64a806af23e07586934dce,false,31.19,95.92,39.19,54.69,78;4;3;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1784981510000
6a64a7b8af23e07586934b85,true,45.94,96.97,52.73,65.99,115;4;4;0,time,30,-1,0,30.04,0,0,false,false,english,,normal,false,false,false,,1784981432000
6a64a779af23e0758693497c,false,37.19,98.21,44.79,63.46,93;2;2;0,time,30,-1,0,30.01,0,0,false,false,code_python,,normal,false,false,false,,1784981369000
6a64a709af23e0758693460a,true,43.2,96.77,49.6,62.67,108;4;2;1,time,30,-1,0,30,1,0,false,false,code_python,,normal,false,false,false,,1784981257000
6a64a633af23e07586933f46,true,34.39,94.59,43.99,55.28,86;5;4;0,time,30,-1,0,30.01,2,0,false,false,code_python,,normal,false,false,false,,1784981043000
